Id,District Name,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
2017S003363    ,Ciutat Vella,Thursday,April,13,12,Morning,1,0,1,2
2017S008065    ,Ciutat Vella,Saturday,September,30,9,Morning,1,0,1,2
2017S005610    ,Ciutat Vella,Tuesday,June,27,17,Afternoon,1,0,1,3
2017S005013    ,Ciutat Vella,Thursday,June,8,12,Morning,0,0,0,2
2017S001343    ,Ciutat Vella,Friday,February,17,15,Afternoon,1,0,1,2
2017S007154    ,Ciutat Vella,Thursday,August,24,13,Morning,0,0,0,2
2017S008244    ,Ciutat Vella,Friday,October,6,8,Morning,1,0,1,2
2017S005460    ,Ciutat Vella,Thursday,June,22,12,Morning,2,0,2,2
2017S003717    ,Ciutat Vella,Wednesday,April,26,13,Morning,1,0,1,2
2017S004752    ,Ciutat Vella,Tuesday,May,30,11,Morning,1,0,1,2
2017S002295    ,Ciutat Vella,Wednesday,March,22,12,Morning,1,0,1,3
2017S000396    ,Ciutat Vella,Monday,January,16,7,Morning,1,0,1,2
2017S005510    ,Ciutat Vella,Thursday,May,25,21,Afternoon,1,0,1,2
2017S001825    ,Ciutat Vella,Sunday,March,5,22,Night,1,0,1,2
2017S000575    ,Ciutat Vella,Saturday,January,21,19,Afternoon,1,0,1,2
2017S002437    ,Ciutat Vella,Monday,March,27,8,Morning,1,0,1,1
2017S009621    ,Ciutat Vella,Sunday,November,19,23,Night,1,0,1,2
2017S005772    ,Ciutat Vella,Monday,July,3,12,Morning,1,0,1,2
2017S006758    ,Ciutat Vella,Friday,August,4,13,Morning,1,0,1,1
2017S003935    ,Ciutat Vella,Wednesday,May,3,19,Afternoon,0,0,0,3
2017S003415    ,Ciutat Vella,Saturday,April,15,6,Morning,2,0,2,1
2017S003856    ,Ciutat Vella,Monday,May,1,12,Morning,1,0,1,2
2017S006877    ,Ciutat Vella,Wednesday,August,9,22,Night,0,0,0,1
2017S004757    ,Ciutat Vella,Tuesday,May,30,13,Morning,1,0,1,1
2017S008331    ,Ciutat Vella,Monday,October,9,18,Afternoon,1,0,1,2
2017S008191    ,Ciutat Vella,Wednesday,October,4,18,Afternoon,1,0,1,2
2017S007504    ,Ciutat Vella,Saturday,September,9,15,Afternoon,1,0,1,2
2017S009854    ,Ciutat Vella,Monday,November,27,1,Night,0,0,0,1
2017S005783    ,Eixample,Monday,July,3,23,Night,2,0,2,2
2017S008970    ,Eixample,Monday,October,30,13,Morning,2,0,2,2
2017S010594    ,Ciutat Vella,Friday,December,22,13,Morning,2,0,2,2
2017S004771    ,Ciutat Vella,Tuesday,May,30,20,Afternoon,1,0,1,2
2017S005151    ,Eixample,Monday,June,12,18,Afternoon,2,0,2,2
2017S005826    ,Eixample,Tuesday,July,4,18,Afternoon,1,0,1,2
2017S005522    ,Ciutat Vella,Saturday,June,24,20,Afternoon,1,0,1,2
2017S000071    ,Eixample,Wednesday,January,4,8,Morning,1,0,1,2
2017S005368    ,Eixample,Monday,June,19,13,Morning,1,0,1,2
2017S008210    ,Eixample,Thursday,October,5,8,Morning,1,0,1,2
2017S004927    ,Eixample,Monday,June,5,15,Afternoon,1,0,1,1
2017S006122    ,Eixample,Thursday,July,13,20,Afternoon,1,0,1,2
2017S008385    ,Eixample,Thursday,October,12,10,Morning,1,0,1,2
2017S000501    ,Eixample,Thursday,January,19,7,Morning,2,0,2,2
2017S007083    ,Eixample,Saturday,August,19,20,Afternoon,2,0,2,2
2017S003810    ,Eixample,Saturday,April,29,10,Morning,1,0,1,1
2017S005901    ,Eixample,Thursday,July,6,19,Afternoon,1,0,1,2
2017S000075    ,Eixample,Wednesday,January,4,14,Afternoon,1,1,2,2
2017S006544    ,Eixample,Thursday,July,27,12,Morning,1,0,1,2
2017S000549    ,Eixample,Friday,January,20,17,Afternoon,1,0,1,2
2017S008275    ,Eixample,Saturday,October,7,0,Night,2,0,2,1
2017S004619    ,Eixample,Thursday,May,25,16,Afternoon,1,0,1,2
2017S000403    ,Eixample,Monday,January,16,9,Morning,1,0,1,2
2017S003031    ,Eixample,Sunday,April,2,12,Morning,1,0,1,2
2017S007089    ,Eixample,Sunday,August,20,8,Morning,1,0,1,2
2017S003716    ,Eixample,Wednesday,April,26,13,Morning,1,0,1,2
2017S000951    ,Eixample,Saturday,February,4,12,Morning,2,0,2,1
2017S004217    ,Eixample,Friday,May,12,9,Morning,1,0,1,2
2017S006888    ,Eixample,Thursday,August,10,15,Afternoon,2,0,2,2
2017S000683    ,Eixample,Thursday,January,26,10,Morning,2,0,2,2
2017S007831    ,Eixample,Thursday,September,21,14,Afternoon,1,0,1,2
2017S008264    ,Eixample,Friday,October,6,18,Afternoon,1,0,1,2
2017S010449    ,Eixample,Monday,December,18,9,Morning,1,0,1,2
2017S001823    ,Eixample,Sunday,March,5,18,Afternoon,1,0,1,2
2017S001227    ,Eixample,Tuesday,February,14,10,Morning,1,0,1,2
2017S006374    ,Eixample,Friday,July,21,9,Morning,1,0,1,4
2017S003920    ,Eixample,Wednesday,May,3,15,Afternoon,1,0,1,2
2017S007954    ,Eixample,Tuesday,September,26,14,Afternoon,1,0,1,2
2017S010783    ,Eixample,Sunday,December,31,20,Afternoon,1,0,1,2
2017S000442    ,Eixample,Tuesday,January,17,12,Morning,1,0,1,2
2017S001204    ,Eixample,Monday,February,13,19,Afternoon,1,0,1,2
2017S000300    ,Eixample,Thursday,January,12,15,Afternoon,2,0,2,2
2017S000978    ,Eixample,Sunday,February,5,21,Afternoon,1,0,1,2
2017S001008    ,Eixample,Tuesday,February,7,5,Night,3,0,3,2
2017S006450    ,Eixample,Monday,July,24,13,Morning,1,0,1,2
2017S003258    ,Eixample,Sunday,April,9,6,Morning,0,0,0,9
2017S009102    ,Eixample,Friday,November,3,21,Afternoon,1,0,1,3
2017S005622    ,Eixample,Wednesday,June,28,8,Morning,1,0,1,2
2017S005413    ,Eixample,Tuesday,June,20,19,Afternoon,1,0,1,2
2017S003726    ,Eixample,Wednesday,April,26,19,Afternoon,1,0,1,2
2017S004105    ,Eixample,Tuesday,May,9,8,Morning,1,0,1,2
2017S005743    ,Eixample,Sunday,July,2,16,Afternoon,2,0,2,2
2017S009135    ,Eixample,Saturday,November,4,20,Afternoon,0,0,0,2
2017S001374    ,Eixample,Saturday,February,18,18,Afternoon,2,0,2,2
2017S006590    ,Eixample,Friday,July,28,20,Afternoon,2,0,2,2
2017S005177    ,Eixample,Monday,June,12,17,Afternoon,1,0,1,1
2017S000681    ,Eixample,Thursday,January,26,8,Morning,1,0,1,1
2017S000235    ,Eixample,Tuesday,January,10,18,Afternoon,1,0,1,3
2017S000173    ,Eixample,Sunday,January,8,16,Afternoon,0,0,0,3
2017S001702    ,Eixample,Wednesday,March,1,18,Afternoon,1,0,1,2
2017S001383    ,Eixample,Sunday,February,19,0,Night,0,1,1,1
2017S002509    ,Eixample,Wednesday,March,29,11,Morning,1,0,1,2
2017S007551    ,Eixample,Tuesday,September,12,11,Morning,1,0,1,3
2017S000561    ,Eixample,Friday,January,20,23,Night,2,0,2,2
2017S006600    ,Eixample,Saturday,July,29,11,Morning,1,0,1,2
2017S008822    ,Eixample,Wednesday,October,25,11,Morning,1,0,1,2
2017S005346    ,Eixample,Monday,June,19,5,Night,1,0,1,2
2017S005586    ,Eixample,Monday,June,26,21,Afternoon,2,0,2,2
2017S002502    ,Eixample,Wednesday,March,29,7,Morning,2,0,2,2
2017S006248    ,Eixample,Monday,July,17,19,Afternoon,1,0,1,2
2017S007748    ,Eixample,Tuesday,September,19,11,Morning,1,0,1,2
2017S006807    ,Eixample,Monday,August,7,1,Night,1,0,1,2
2017S007287    ,Eixample,Thursday,August,31,9,Morning,1,0,1,3
2017S004193    ,Eixample,Thursday,May,11,17,Afternoon,1,0,1,2
2017S001334    ,Eixample,Friday,February,17,13,Morning,1,0,1,3
2017S000265    ,Eixample,Wednesday,January,11,19,Afternoon,1,0,1,2
2017S000755    ,Eixample,Saturday,January,28,17,Afternoon,1,0,1,2
2017S000813    ,Eixample,Monday,January,30,20,Afternoon,1,0,1,2
2017S005520    ,Eixample,Saturday,June,24,16,Afternoon,0,0,0,2
2017S008639    ,Eixample,Thursday,October,19,20,Afternoon,1,0,1,2
2017S010074    ,Eixample,Saturday,December,2,15,Afternoon,1,0,1,2
2017S002119    ,Eixample,Thursday,March,16,15,Afternoon,1,0,1,2
2017S001638    ,Eixample,Tuesday,February,28,9,Morning,1,0,1,2
2017S000970    ,Eixample,Sunday,February,5,13,Morning,1,0,1,2
2017S000665    ,Eixample,Wednesday,January,25,15,Afternoon,1,0,1,2
2017S001731    ,Eixample,Thursday,March,2,16,Afternoon,1,0,1,2
2017S008889    ,Eixample,Friday,October,27,9,Morning,1,0,1,3
2017S008603    ,Eixample,Wednesday,October,18,16,Afternoon,1,0,1,2
2017S006945    ,Eixample,Saturday,August,12,23,Night,1,0,1,3
2017S000818    ,Eixample,Monday,January,30,23,Night,1,0,1,2
2017S008515    ,Eixample,Monday,October,16,19,Afternoon,0,1,1,2
2017S006436    ,Eixample,Monday,July,24,5,Night,2,0,2,2
2017S008937    ,Eixample,Saturday,October,28,21,Afternoon,1,0,1,3
2017S000622    ,Eixample,Monday,January,23,21,Afternoon,1,0,1,4
2017S000850    ,Eixample,Wednesday,February,1,9,Morning,1,0,1,2
2017S000389    ,Eixample,Sunday,January,15,14,Afternoon,0,0,0,2
2017S001049    ,Eixample,Wednesday,February,8,14,Afternoon,1,0,1,2
2017S000152    ,Eixample,Saturday,January,7,13,Morning,1,0,1,3
2017S002390    ,Eixample,Friday,March,24,21,Afternoon,1,0,1,1
2017S010379    ,Eixample,Friday,December,15,17,Afternoon,2,0,2,2
2017S004104    ,Eixample,Tuesday,May,9,9,Morning,2,0,2,3
2017S009917    ,Eixample,Tuesday,November,28,16,Afternoon,1,0,1,2
2017S010155    ,Eixample,Tuesday,December,5,16,Afternoon,3,0,3,2
2017S005470    ,Eixample,Thursday,June,22,16,Afternoon,2,0,2,2
2017S010534    ,Eixample,Wednesday,December,20,14,Afternoon,2,0,2,2
2017S010259    ,Eixample,Monday,December,11,18,Afternoon,1,0,1,1
2017S004326    ,Eixample,Monday,May,15,20,Afternoon,1,0,1,2
2017S006235    ,Eixample,Monday,July,17,15,Afternoon,1,0,1,2
2017S009533    ,Eixample,Thursday,November,16,18,Afternoon,1,0,1,2
2017S009128    ,Eixample,Saturday,November,4,22,Night,1,0,1,2
2017S002417    ,Eixample,Saturday,March,25,20,Afternoon,1,0,1,2
2017S008623    ,Eixample,Thursday,October,19,11,Morning,1,0,1,2
2017S010249    ,Eixample,Monday,December,11,13,Morning,1,0,1,2
2017S009241    ,Eixample,Wednesday,November,8,18,Afternoon,2,0,2,2
2017S010574    ,Eixample,Thursday,December,21,17,Afternoon,1,0,1,2
2017S006435    ,Eixample,Sunday,July,23,22,Night,6,0,6,2
2017S006693    ,Eixample,Wednesday,August,2,15,Afternoon,1,0,1,2
2017S004728    ,Eixample,Monday,May,29,15,Afternoon,2,0,2,2
2017S004660    ,Eixample,Friday,May,26,16,Afternoon,1,0,1,2
2017S000717    ,Eixample,Friday,January,27,12,Morning,1,0,1,2
2017S001071    ,Eixample,Wednesday,February,8,18,Afternoon,1,0,1,2
2017S000495    ,Eixample,Wednesday,January,18,18,Afternoon,1,0,1,2
2017S008888    ,Eixample,Friday,October,27,10,Morning,1,0,1,2
2017S003475    ,Eixample,Tuesday,April,18,21,Afternoon,3,0,3,4
2017S009464    ,Eixample,Wednesday,November,15,11,Morning,2,0,2,2
2017S008918    ,Eixample,Saturday,October,28,3,Night,1,0,1,1
2017S009032    ,Eixample,Wednesday,November,1,18,Afternoon,1,0,1,3
2017S007926    ,Eixample,Monday,September,25,11,Morning,1,0,1,2
2017S001583    ,Eixample,Saturday,February,25,20,Afternoon,1,0,1,2
2017S005761    ,Eixample,Tuesday,June,27,19,Afternoon,2,0,2,2
2017S005726    ,Eixample,Saturday,July,1,12,Morning,2,0,2,1
2017S001212    ,Eixample,Monday,February,13,22,Night,1,0,1,1
2017S009514    ,Eixample,Thursday,November,16,14,Afternoon,1,0,1,2
2017S001222    ,Eixample,Tuesday,February,14,9,Morning,1,0,1,2
2017S001156    ,Eixample,Saturday,February,11,10,Morning,2,0,2,2
2017S008220    ,Eixample,Tuesday,September,19,1,Night,1,0,1,2
2017S005865    ,Eixample,Wednesday,July,5,17,Afternoon,2,0,2,2
2017S006308    ,Eixample,Wednesday,July,19,15,Afternoon,1,0,1,2
2017S006517    ,Eixample,Wednesday,July,26,13,Morning,1,0,1,2
2017S005574    ,Eixample,Monday,June,26,17,Afternoon,1,0,1,2
2017S010394    ,Eixample,Saturday,December,16,11,Morning,1,0,1,3
2017S002421    ,Eixample,Sunday,March,26,0,Night,2,0,2,3
2017S004999    ,Eixample,Thursday,June,8,3,Night,0,0,0,2
2017S008314    ,Eixample,Monday,October,9,8,Morning,1,0,1,2
2017S009624    ,Eixample,Monday,November,20,10,Morning,1,0,1,3
2017S000498    ,Eixample,Wednesday,January,18,21,Afternoon,1,0,1,2
2017S003366    ,Eixample,Thursday,April,13,15,Afternoon,1,0,1,2
2017S005378    ,Eixample,Monday,June,19,16,Afternoon,1,0,1,2
2017S000129    ,Eixample,Friday,January,6,0,Night,1,0,1,2
2017S006729    ,Eixample,Thursday,August,3,14,Afternoon,1,0,1,2
2017S002221    ,Eixample,Monday,March,20,9,Morning,1,0,1,2
2017S000292    ,Eixample,Thursday,January,12,14,Afternoon,1,0,1,2
2017S003287    ,Eixample,Monday,April,10,15,Afternoon,1,0,1,2
2017S003459    ,Eixample,Tuesday,April,18,12,Morning,1,0,1,4
2017S006316    ,Eixample,Wednesday,July,19,14,Afternoon,1,0,1,2
2017S007818    ,Eixample,Thursday,September,21,13,Morning,1,0,1,2
2017S002177    ,Eixample,Saturday,March,18,1,Night,0,0,0,3
2017S008257    ,Eixample,Friday,October,6,14,Afternoon,1,0,1,2
2017S008478    ,Eixample,Sunday,October,15,7,Morning,0,1,1,2
2017S004170    ,Eixample,Wednesday,May,10,21,Afternoon,1,0,1,3
2017S004665    ,Eixample,Friday,May,26,18,Afternoon,1,0,1,2
2017S002065    ,Eixample,Tuesday,March,14,19,Afternoon,1,0,1,1
2017S002322    ,Eixample,Thursday,March,23,8,Morning,1,0,1,2
2017S007232    ,Eixample,Tuesday,August,29,17,Afternoon,1,0,1,2
2017S004949    ,Eixample,Tuesday,June,6,14,Afternoon,1,0,1,2
2017S003671    ,Eixample,Tuesday,April,25,9,Morning,1,0,1,2
2017S004536    ,Eixample,Monday,May,22,19,Afternoon,1,0,1,2
2017S009334    ,Eixample,Friday,November,10,19,Afternoon,1,0,1,2
2017S003181    ,Eixample,Thursday,April,6,9,Morning,1,0,1,2
2017S003069    ,Eixample,Monday,April,3,15,Afternoon,1,0,1,2
2017S005046    ,Eixample,Friday,June,9,9,Morning,1,0,1,2
2017S006630    ,Eixample,Sunday,July,30,18,Afternoon,2,2,4,4
2017S005114    ,Eixample,Sunday,June,11,17,Afternoon,1,0,1,2
2017S004317    ,Eixample,Monday,May,15,16,Afternoon,1,0,1,2
2017S003424    ,Eixample,Saturday,April,15,18,Afternoon,1,0,1,2
2017S005896    ,Eixample,Thursday,July,6,17,Afternoon,1,0,1,2
2017S000888    ,Eixample,Thursday,February,2,6,Morning,0,1,1,2
2017S008241    ,Eixample,Friday,October,6,0,Night,2,0,2,2
2017S001387    ,Eixample,Sunday,February,19,13,Morning,1,0,1,2
2017S008380    ,Eixample,Wednesday,October,11,8,Morning,3,0,3,2
2017S008896    ,Eixample,Friday,October,27,11,Morning,1,0,1,2
2017S002059    ,Eixample,Tuesday,March,14,14,Afternoon,2,0,2,1
2017S000537    ,Eixample,Friday,January,20,13,Morning,1,0,1,2
2017S006462    ,Eixample,Monday,July,24,21,Afternoon,1,0,1,1
2017S007159    ,Eixample,Thursday,August,24,15,Afternoon,2,0,2,2
2017S000889    ,Eixample,Thursday,February,2,8,Morning,2,0,2,1
2017S007848    ,Eixample,Friday,September,22,12,Morning,0,1,1,1
2017S007080    ,Eixample,Saturday,August,19,13,Morning,1,0,1,2
2017S007285    ,Eixample,Thursday,August,31,11,Morning,1,0,1,2
2017S000928    ,Eixample,Friday,February,3,13,Morning,1,0,1,2
2017S003014    ,Eixample,Saturday,April,1,15,Afternoon,1,0,1,2
2017S003858    ,Eixample,Monday,May,1,19,Afternoon,2,0,2,2
2017S000743    ,Eixample,Saturday,January,28,10,Morning,1,0,1,3
2017S001321    ,Eixample,Friday,February,17,10,Morning,1,0,1,2
2017S002128    ,Eixample,Thursday,March,16,19,Afternoon,1,0,1,2
2017S003355    ,Eixample,Thursday,April,13,0,Night,1,0,1,2
2017S001282    ,Eixample,Wednesday,February,15,19,Afternoon,1,0,1,1
2017S010372    ,Eixample,Friday,December,15,17,Afternoon,1,0,1,2
2017S004280    ,Eixample,Saturday,May,13,22,Night,1,0,1,2
2017S005981    ,Eixample,Monday,July,10,2,Night,0,0,0,3
2017S005181    ,Eixample,Tuesday,June,13,16,Afternoon,1,0,1,2
2017S004073    ,Eixample,Monday,May,8,15,Afternoon,1,0,1,2
2017S006982    ,Eixample,Monday,August,14,19,Afternoon,4,0,4,2
2017S010480    ,Eixample,Tuesday,December,19,1,Night,0,0,0,1
2017S010489    ,Eixample,Tuesday,December,19,11,Morning,1,0,1,2
2017S000723    ,Eixample,Friday,January,27,15,Afternoon,1,0,1,2
2017S001577    ,Eixample,Saturday,February,25,22,Night,2,0,2,2
2017S009954    ,Eixample,Wednesday,November,29,14,Afternoon,1,0,1,2
2017S007156    ,Eixample,Thursday,August,24,13,Morning,1,0,1,2
2017S008601    ,Eixample,Wednesday,October,18,21,Afternoon,1,0,1,2
2017S006599    ,Eixample,Saturday,July,29,2,Night,1,0,1,2
2017S001877    ,Eixample,Tuesday,March,7,17,Afternoon,1,0,1,2
2017S005222    ,Eixample,Wednesday,June,14,19,Afternoon,0,1,1,2
2017S009493    ,Eixample,Wednesday,November,15,21,Afternoon,1,0,1,2
2017S007552    ,Eixample,Tuesday,September,12,11,Morning,1,0,1,2
2017S005473    ,Eixample,Thursday,June,22,17,Afternoon,1,0,1,2
2017S005419    ,Eixample,Tuesday,June,20,18,Afternoon,2,0,2,2
2017S009140    ,Eixample,Saturday,November,4,22,Night,1,0,1,1
2017S006680    ,Eixample,Wednesday,August,2,9,Morning,1,0,1,2
2017S004942    ,Eixample,Tuesday,June,6,10,Morning,1,0,1,2
2017S003245    ,Eixample,Saturday,April,8,8,Morning,4,0,4,2
2017S008985    ,Eixample,Monday,October,30,17,Afternoon,1,0,1,2
2017S006615    ,Eixample,Sunday,July,30,8,Morning,5,0,5,2
2017S001941    ,Eixample,Thursday,March,9,15,Afternoon,1,0,1,2
2017S002236    ,Eixample,Monday,March,20,15,Afternoon,1,0,1,1
2017S000054    ,Eixample,Tuesday,January,3,12,Morning,2,0,2,2
2017S005579    ,Eixample,Monday,June,26,16,Afternoon,2,0,2,2
2017S001220    ,Eixample,Tuesday,February,14,8,Morning,1,0,1,3
2017S004162    ,Eixample,Wednesday,May,10,10,Morning,0,0,0,2
2017S004691    ,Eixample,Saturday,May,27,17,Afternoon,2,0,2,2
2017S009184    ,Eixample,Tuesday,November,7,9,Morning,1,0,1,2
2017S008364    ,Eixample,Tuesday,October,10,18,Afternoon,1,0,1,2
2017S009157    ,Eixample,Sunday,November,5,13,Morning,1,0,1,2
2017S006936    ,Eixample,Saturday,August,12,14,Afternoon,3,0,3,3
2017S008696    ,Eixample,Friday,October,20,16,Afternoon,1,0,1,1
2017S004469    ,Eixample,Saturday,May,20,11,Morning,1,0,1,2
2017S006433    ,Eixample,Sunday,July,23,20,Afternoon,1,0,1,2
2017S004246    ,Eixample,Friday,May,12,22,Night,1,0,1,2
2017S000705    ,Eixample,Friday,January,27,0,Night,1,0,1,2
2017S004616    ,Eixample,Thursday,May,25,15,Afternoon,1,0,1,3
2017S003641    ,Eixample,Monday,April,24,10,Morning,1,0,1,2
2017S009586    ,Eixample,Saturday,November,18,13,Morning,2,0,2,2
2017S005859    ,Eixample,Wednesday,July,5,17,Afternoon,1,0,1,2
2017S005709    ,Eixample,Friday,June,30,17,Afternoon,0,0,0,2
2017S002590    ,Eixample,Friday,March,31,17,Afternoon,1,0,1,2
2017S001982    ,Eixample,Friday,March,10,19,Afternoon,1,0,1,2
2017S007972    ,Eixample,Wednesday,September,27,9,Morning,1,0,1,1
2017S004009    ,Eixample,Saturday,May,6,12,Morning,2,0,2,2
2017S007138    ,Eixample,Wednesday,August,23,12,Morning,1,0,1,2
2017S000478    ,Eixample,Wednesday,January,18,12,Morning,2,0,2,1
2017S009036    ,Eixample,Thursday,November,2,7,Morning,1,0,1,2
2017S005119    ,Eixample,Sunday,June,11,19,Afternoon,1,0,1,1
2017S008228    ,Eixample,Thursday,October,5,17,Afternoon,1,0,1,2
2017S009607    ,Eixample,Sunday,November,19,5,Night,0,0,0,1
2017S000450    ,Eixample,Tuesday,January,17,12,Morning,1,0,1,2
2017S003725    ,Eixample,Wednesday,April,26,18,Afternoon,1,0,1,3
2017S003135    ,Eixample,Wednesday,April,5,7,Morning,0,0,0,1
2017S000368    ,Eixample,Saturday,January,14,14,Afternoon,1,0,1,2
2017S004034    ,Eixample,Sunday,May,7,3,Night,1,0,1,2
2017S007199    ,Eixample,Sunday,August,27,14,Afternoon,1,0,1,2
2017S009821    ,Eixample,Saturday,November,25,14,Afternoon,1,0,1,1
2017S007698    ,Eixample,Sunday,September,17,15,Afternoon,1,0,1,2
2017S003484    ,Eixample,Wednesday,April,19,9,Morning,2,0,2,2
2017S007329    ,Eixample,Friday,September,1,15,Afternoon,1,0,1,2
2017S010170    ,Eixample,Wednesday,December,6,1,Night,1,0,1,2
2017S007425    ,Eixample,Wednesday,September,6,10,Morning,1,0,1,2
2017S005102    ,Eixample,Saturday,June,10,17,Afternoon,1,0,1,2
2017S004970    ,Eixample,Tuesday,June,6,23,Night,1,0,1,2
2017S006728    ,Eixample,Thursday,August,3,13,Morning,1,0,1,2
2017S010104    ,Eixample,Monday,December,4,9,Morning,1,0,1,1
2017S005271    ,Eixample,Friday,June,16,12,Morning,1,0,1,2
2017S003848    ,Eixample,Monday,May,1,1,Night,2,0,2,3
2017S009691    ,Eixample,Wednesday,November,22,8,Morning,1,0,1,1
2017S008507    ,Eixample,Monday,October,16,15,Afternoon,2,0,2,3
2017S008920    ,Eixample,Saturday,October,28,6,Morning,1,0,1,1
2017S009966    ,Eixample,Wednesday,November,29,13,Morning,1,0,1,2
2017S004497    ,Eixample,Sunday,May,21,18,Afternoon,2,0,2,2
2017S000264    ,Eixample,Wednesday,January,11,17,Afternoon,1,0,1,2
2017S002114    ,Eixample,Thursday,March,16,13,Morning,1,0,1,2
2017S001578    ,Eixample,Saturday,February,25,23,Night,1,0,1,1
2017S009407    ,Eixample,Monday,November,13,15,Afternoon,1,0,1,2
2017S009377    ,Eixample,Sunday,November,12,9,Morning,1,0,1,1
2017S001769    ,Eixample,Friday,March,3,22,Night,1,0,1,2
2017S008105    ,Eixample,Monday,October,2,1,Night,1,0,1,2
2017S006750    ,Eixample,Friday,August,4,11,Morning,1,0,1,2
2017S009045    ,Eixample,Thursday,November,2,9,Morning,1,0,1,2
2017S004238    ,Eixample,Friday,May,12,15,Afternoon,1,0,1,3
2017S008842    ,Eixample,Wednesday,October,25,15,Afternoon,1,0,1,2
2017S005461    ,Eixample,Thursday,June,22,10,Morning,2,0,2,1
2017S001994    ,Eixample,Saturday,March,11,14,Afternoon,3,0,3,2
2017S009892    ,Eixample,Tuesday,November,28,8,Morning,2,0,2,1
2017S002258    ,Eixample,Tuesday,March,21,10,Morning,2,0,2,3
2017S004530    ,Eixample,Monday,May,22,15,Afternoon,1,0,1,3
2017S000434    ,Eixample,Tuesday,January,17,8,Morning,1,0,1,2
2017S008540    ,Eixample,Tuesday,October,17,16,Afternoon,1,0,1,2
2017S004036    ,Eixample,Sunday,May,7,6,Morning,1,0,1,1
2017S003428    ,Eixample,Saturday,April,15,21,Afternoon,2,0,2,2
2017S006115    ,Eixample,Thursday,July,13,18,Afternoon,1,0,1,2
2017S006898    ,Eixample,Thursday,August,10,19,Afternoon,1,0,1,2
2017S004446    ,Eixample,Friday,May,19,19,Afternoon,1,0,1,2
2017S009979    ,Sants-Montjuïc,Thursday,November,30,11,Morning,1,0,1,2
2017S008913    ,Eixample,Friday,October,27,23,Night,2,1,3,2
2017S007912    ,Eixample,Sunday,September,24,16,Afternoon,1,0,1,2
2017S006245    ,Eixample,Monday,July,17,19,Afternoon,1,0,1,2
2017S000798    ,Eixample,Monday,January,30,15,Afternoon,1,0,1,2
2017S003561    ,Eixample,Friday,April,21,12,Morning,1,0,1,2
2017S002304    ,Sants-Montjuïc,Wednesday,March,22,15,Afternoon,1,0,1,2
2017S005105    ,Eixample,Saturday,June,10,19,Afternoon,1,0,1,1
2017S003185    ,Eixample,Thursday,April,6,11,Morning,1,0,1,1
2017S006952    ,Eixample,Sunday,August,13,4,Night,1,0,1,2
2017S008175    ,Eixample,Wednesday,October,4,12,Morning,1,0,1,2
2017S004698    ,Eixample,Sunday,May,28,4,Night,1,0,1,1
2017S005853    ,Eixample,Wednesday,July,5,12,Morning,1,0,1,3
2017S003133    ,Sants-Montjuïc,Wednesday,April,5,8,Morning,1,0,1,1
2017S001337    ,Eixample,Friday,February,17,13,Morning,0,0,0,2
2017S000896    ,Eixample,Thursday,February,2,12,Morning,1,0,1,2
2017S001058    ,Eixample,Wednesday,February,8,16,Afternoon,1,0,1,2
2017S000263    ,Eixample,Wednesday,January,11,18,Afternoon,1,0,1,2
2017S009839    ,Eixample,Sunday,November,26,5,Night,1,0,1,2
2017S005441    ,Eixample,Wednesday,June,21,16,Afternoon,1,0,1,2
2017S006102    ,Eixample,Thursday,July,13,13,Morning,1,0,1,2
